round, avgFit, bestFit, avgNode, bestNode, bestBotName
249,0.8614071127007484,0.9570990806945863,302.43333333333334,327,sampleex.X_GPbot_249_13
250,0.862255073254479,0.9264278799612778,327.03333333333336,327,sampleex.X_GPbot_250_18
251,0.8579369277410176,0.9653361344537815,321.3,400,sampleex.X_GPbot_251_1
252,0.7582440805070043,0.9304390725209669,342.9,311,sampleex.X_GPbot_252_17
253,0.8544708113793054,0.9516932270916335,336.53333333333336,365,sampleex.X_GPbot_253_19
254,0.8107912886381125,0.950199203187251,343.6666666666667,335,sampleex.X_GPbot_254_22
255,0.8303269178419685,0.9586067642604745,334.2,335,sampleex.X_GPbot_255_0
256,0.8237613444282677,0.9652351738241309,319.6333333333333,305,sampleex.X_GPbot_256_11
257,0.7397756352740461,0.9457981103928393,315.8,305,sampleex.X_GPbot_257_0
258,0.795530825629721,0.9519519519519519,301.4,310,sampleex.X_GPbot_258_2
259,0.8699574210716513,0.9367276322293623,301.76666666666665,311,sampleex.X_GPbot_259_7
260,0.7383272125855144,0.9373458312777504,319.93333333333334,320,sampleex.X_GPbot_260_29
261,0.8359719232067426,0.910075329566855,310.6333333333333,263,sampleex.X_GPbot_261_28
262,0.8137457991368297,0.9579055441478439,296.2,325,sampleex.X_GPbot_262_10
263,0.7640480397486175,0.9569451563300871,305.3666666666667,369,sampleex.X_GPbot_263_26
264,0.8380370291502116,0.9483805668016194,319.46666666666664,246,sampleex.X_GPbot_264_19
265,0.7993399122949668,0.9244380679100909,296.26666666666665,265,sampleex.X_GPbot_265_23
266,0.8667068492841138,0.9361393323657474,269.43333333333334,259,sampleex.X_GPbot_266_9
267,0.8713498846449775,0.97675647120972,255.86666666666667,259,sampleex.X_GPbot_267_0
268,0.8434197183678009,0.9632695292291774,267.0,278,sampleex.X_GPbot_268_7
269,0.884313553385222,0.9668565510098395,267.0,234,sampleex.X_GPbot_269_6
270,0.8317182518197673,0.9559779889944973,255.13333333333333,262,sampleex.X_GPbot_270_21
271,0.800785775801197,0.9478957915831663,258.8666666666667,300,sampleex.X_GPbot_271_26
272,0.8274597646602346,0.9776595744680852,257.26666666666665,261,sampleex.X_GPbot_272_6
273,0.8210726763708364,0.9636270491803278,247.23333333333332,185,sampleex.X_GPbot_273_11
274,0.7841258155334846,0.9254958877600387,235.26666666666668,307,sampleex.X_GPbot_274_3
275,0.8218587674475291,0.9886178861788618,233.43333333333334,400,sampleex.X_GPbot_275_1
276,0.8398132088512053,0.9176136363636364,241.43333333333334,199,sampleex.X_GPbot_276_10
277,0.8274044532594743,0.9513070220399795,249.5,200,sampleex.X_GPbot_277_22
278,0.811377998282235,0.9582914572864322,215.06666666666666,200,sampleex.X_GPbot_278_16
279,0.8735121754597668,0.9547055863110216,190.33333333333334,173,sampleex.X_GPbot_279_2
280,0.8593965759886477,0.9338842975206612,193.56666666666666,173,sampleex.X_GPbot_280_0
281,0.8391642895197855,0.9662688116242865,194.1,194,sampleex.X_GPbot_281_14
282,0.8115802547303941,0.9647485743908761,198.03333333333333,195,sampleex.X_GPbot_282_12
283,0.8190329679697592,0.9537688442211055,194.9,195,sampleex.X_GPbot_283_14
284,0.7931530413724894,0.9501246882793017,195.73333333333332,163,sampleex.X_GPbot_284_23
285,0.8475037887109785,0.9477649422400803,189.26666666666668,219,sampleex.X_GPbot_285_2
286,0.7628496861091957,0.978891820580475,200.36666666666667,159,sampleex.X_GPbot_286_7
287,0.8646930119706777,0.9580384226491405,196.63333333333333,203,sampleex.X_GPbot_287_16
288,0.8725811994520073,0.9662337662337662,204.73333333333332,213,sampleex.X_GPbot_288_10
289,0.802465377827268,0.9447791164658634,205.03333333333333,206,sampleex.X_GPbot_289_22
290,0.8186592776305337,0.9740529320186819,205.93333333333334,218,sampleex.X_GPbot_290_28
291,0.8009390332246606,0.9420505200594353,204.26666666666668,202,sampleex.X_GPbot_291_26
292,0.8298481744969444,0.9532663316582914,225.06666666666666,173,sampleex.X_GPbot_292_28
293,0.8453619555476772,0.9393939393939394,205.06666666666666,214,sampleex.X_GPbot_293_26
294,0.8634029627239689,0.949672873678913,209.06666666666666,190,sampleex.X_GPbot_294_12
295,0.8709258115228906,0.9575664621676891,207.66666666666666,190,sampleex.X_GPbot_295_12
296,0.8622807877973716,0.968186638388123,209.33333333333334,220,sampleex.X_GPbot_296_29
297,0.8568904922267909,0.9665621734587252,213.53333333333333,219,sampleex.X_GPbot_297_9
298,0.8375166307444902,0.9961432506887052,214.76666666666668,218,sampleex.X_GPbot_298_6
299,0.845144987367997,0.9907658881042911,233.03333333333333,190,sampleex.X_GPbot_299_2
300,0.8560735447554185,0.9801714898177921,201.83333333333334,190,sampleex.X_GPbot_300_0
301,0.892975418114288,0.9667532467532467,202.0,190,sampleex.X_GPbot_301_3
302,0.8618842288465776,0.9581019687026754,214.5,209,sampleex.X_GPbot_302_26
303,0.8732474108589539,0.9576008273009308,210.33333333333334,184,sampleex.X_GPbot_303_3
304,0.8543816024710541,0.970448548812665,217.33333333333334,129,sampleex.X_GPbot_304_5
305,0.8430360655411452,0.9732423924449108,195.9,219,sampleex.X_GPbot_305_10
306,0.8151136353290425,0.9989071038251366,218.76666666666668,207,sampleex.X_GPbot_306_21
307,0.8407920123508846,0.977491961414791,208.9,202,sampleex.X_GPbot_307_19
